Datetime,AirTemperature,CloudOpacity,DHI,DNI,EBH,GHI,Production - Kraljevo Location
5/21/2023 14:00,22.60000038,71,268,506.2999878,436,704,470.39275
5/21/2023 15:00,23.10000038,75,254,465.5,378,632,275.5041667
5/21/2023 16:00,23.29999924,54,216,465.7000122,347,563,509.34725
5/21/2023 17:00,23.10000038,42,183,472.6000061,273,456,214.1099167
5/21/2023 18:00,22.70000076,17,123,465.6000061,196,319,104.1280833
5/21/2023 19:00,21.29999924,38,73,422.8999939,92,165,27.31466667
5/21/2023 20:00,19.20000076,2,25,195.8000031,10,35,0.691416667
5/21/2023 21:00,17.5,25,0,0,0,0,0
5/21/2023 22:00,16.20000076,24,0,0,0,0,0
5/21/2023 23:00,15.69999981,23,0,0,0,0,0
5/22/2023 0:00,14.60000038,21,0,0,0,0,0
5/22/2023 1:00,13.39999962,23,0,0,0,0,0
5/22/2023 2:00,12.80000019,41,0,0,0,0,0
5/22/2023 3:00,12.19999981,32,0,0,0,0,0
5/22/2023 4:00,11.5,29,0,0,0,0,0
5/22/2023 5:00,10.80000019,45,0,0,0,0,18.39383333
5/22/2023 6:00,11,52,21,0,5,26,136.8136667
5/22/2023 7:00,13.19999981,32,76,187.1000061,71,147,356.7950833
5/22/2023 8:00,16,1,103,432.6000061,219,322,536.0134167
5/22/2023 9:00,17.10000038,7,148,545.7000122,341,489,729.6065
5/22/2023 10:00,19.10000038,24,175,639.7000122,475,650,882.8808333
5/22/2023 11:00,20.60000038,36,192,682.5,562,754,1012.69575
5/22/2023 12:00,21.70000076,68,198,672.5999756,577,775,953.108
5/22/2023 13:00,22.20000076,74,264,600.2999878,506,770,1023.806333
5/22/2023 14:00,22.70000076,50,261,543.7999878,486,747,889.1521667
5/22/2023 15:00,23.20000076,40,219,581.5,495,714,745.4234167
5/22/2023 16:00,22.89999962,53,212,552,364,576,632.9663333
5/22/2023 17:00,22.70000076,71,178,475.2999878,268,446,444.7738333
5/22/2023 18:00,22.10000038,53,126,438.2000122,180,306,139.7240833
5/22/2023 19:00,21.10000038,8,71,396.7000122,91,162,42.792
5/22/2023 20:00,18.89999962,0,25,201.8000031,12,37,0.401666667
5/22/2023 21:00,17.70000076,70,0,0,0,0,0
5/22/2023 22:00,16.39999962,19,0,0,0,0,0
5/22/2023 23:00,14.89999962,0,0,0,0,0,0
5/23/2023 0:00,13.5,0,0,0,0,0,0
5/23/2023 1:00,12.60000038,3,0,0,0,0,0
5/23/2023 2:00,12.19999981,7,0,0,0,0,0
5/23/2023 3:00,11.80000019,9,0,0,0,0,0
5/23/2023 4:00,11.39999962,27,0,0,0,0,0
5/23/2023 5:00,10.80000019,43,0,0,0,0,19.90166667
5/23/2023 6:00,10.80000019,52,21,0,7,28,90.17116667
5/23/2023 7:00,12.89999962,34,72,219.8000031,79,151,280.32725
5/23/2023 8:00,16.29999924,0,101,453.7999878,226,327,550.0740833
5/23/2023 9:00,17.79999924,1,113,624.7000122,393,506,689.1703333
5/23/2023 10:00,19.70000076,16,123,734.2999878,547,670,847.0395833
5/23/2023 11:00,21.70000076,3,131,795.9000244,670,801,992.5374167
5/23/2023 12:00,23.39999962,0,140,827.4000244,740,880,805.7938333
5/23/2023 13:00,24.39999962,3,155,811.2999878,725,880,950.6161667
5/23/2023 14:00,25.20000076,40,145,792.9000244,714,859,775.1935
5/23/2023 15:00,25.60000038,17,153,755.7999878,628,781,628.8796667
5/23/2023 16:00,25.5,27,163,695.9000244,462,625,550.9795833
5/23/2023 17:00,25.10000038,32,132,611.5,354,486,400.20175
5/23/2023 18:00,24.60000038,29,97,599.7999878,254,351,178.5433333
5/23/2023 19:00,23.10000038,4,69,514.5999756,107,176,41.09541667
5/23/2023 20:00,20.70000076,6,25,233.6999969,14,39,0.495333333
5/23/2023 21:00,18.20000076,22,0,0,0,0,0
5/23/2023 22:00,15.60000038,3,0,0,0,0,0
5/23/2023 23:00,14.30000019,27,0,0,0,0,0
5/24/2023 0:00,13.69999981,18,0,0,0,0,0
5/24/2023 1:00,13.5,0,0,0,0,0,0
5/24/2023 2:00,12.5,0,0,0,0,0,0
5/24/2023 3:00,11.89999962,36,0,0,0,0,0
5/24/2023 4:00,11.5,39,0,0,0,0,0
5/24/2023 5:00,11.19999981,40,0,0,0,0,25.60816667
5/24/2023 6:00,11.60000038,45,22,0,7,29,157.4250833
5/24/2023 7:00,14,36,72,223.5,82,154,366.1965
5/24/2023 8:00,17.29999924,0,96,467.7000122,233,329,541.7079167
5/24/2023 9:00,18.89999962,0,109,644.5,402,511,720.0280833
5/24/2023 10:00,20.89999962,17,125,735.9000244,540,665,850.5410833
5/24/2023 11:00,22.89999962,12,127,777.9000244,651,778,980.0513333
5/24/2023 12:00,24.60000038,39,138,796.7000122,702,840,730.1528333
5/24/2023 13:00,25.10000038,87,214,727.2000122,601,815,864.71175
5/24/2023 14:00,24.5,76,241,586.5999756,466,707,513.5663333
5/24/2023 15:00,24.29999924,60,241,512.7999878,388,629,643.3414167
5/24/2023 16:00,24.39999962,55,185,514.7999878,418,603,248.95025
5/24/2023 17:00,24.20000076,97,164,556.5999756,310,474,172.0391667
5/24/2023 18:00,23.70000076,66,134,469.2000122,178,312,128.6695
5/24/2023 19:00,22.5,36,80,371.8999939,84,164,23.26041667
5/24/2023 20:00,20.29999924,19,26,185.3000031,11,37,0.229
5/24/2023 21:00,18.29999924,100,0,0,0,0,0
5/24/2023 22:00,16.70000076,100,0,0,0,0,0
5/24/2023 23:00,16,100,0,0,0,0,0
5/25/2023 0:00,15.89999962,100,0,0,0,0,0
5/25/2023 1:00,15.19999981,100,0,0,0,0,0
5/25/2023 2:00,15.10000038,100,0,0,0,0,0
5/25/2023 3:00,14.89999962,56,0,0,0,0,0
5/25/2023 4:00,14.30000019,79,0,0,0,0,0
5/25/2023 5:00,14.19999981,100,0,0,0,0,28.5485
5/25/2023 6:00,14.5,100,19,0,0,19,109.0198333
5/25/2023 7:00,15.69999981,100,87,12.30000019,7,94,189.7083333
5/25/2023 8:00,17,100,161,58.29999924,35,196,205.7796667
5/25/2023 9:00,18.29999924,100,209,161.6000061,129,338,498.8550833
5/25/2023 10:00,20.10000038,84,258,290.7000122,255,513,803.6390833
5/25/2023 11:00,21,67,254,423.8999939,391,645,899.30175
5/25/2023 12:00,21.39999962,91,297,447.7999878,360,657,374.7439167
5/25/2023 13:00,21.70000076,60,297,359.8999939,300,597,471.5344167
5/25/2023 14:00,22.20000076,68,273,352.7000122,345,618,739.1725833
5/25/2023 15:00,21.89999962,86,263,324.7000122,214,477,261.1935833
5/25/2023 16:00,21.89999962,92,212,231.3000031,156,368,168.6316667
5/25/2023 17:00,20.60000038,100,155,192.3000031,101,256,422.4275
5/25/2023 18:00,19.89999962,100,140,142.5,48,188,126.6743333
5/25/2023 19:00,18.70000076,100,76,61.79999924,4,80,12.78916667
5/25/2023 20:00,17.79999924,100,18,3.099999905,0,18,0.087916667
5/25/2023 21:00,17,100,0,0,0,0,0
5/25/2023 22:00,16.5,100,0,0,0,0,0
5/25/2023 23:00,16.20000076,100,0,0,0,0,0
5/26/2023 0:00,16,100,0,0,0,0,0
5/26/2023 1:00,15.89999962,100,0,0,0,0,0
5/26/2023 2:00,15.69999981,100,0,0,0,0,0
5/26/2023 3:00,15.60000038,100,0,0,0,0,0
5/26/2023 4:00,15.39999962,100,0,0,0,0,0
5/26/2023 5:00,15.39999962,100,0,0,0,0,22.26383333
5/26/2023 6:00,15.5,100,13,0,0,13,72.27216667
5/26/2023 7:00,16.10000038,100,57,0,0,57,188.5633333
5/26/2023 8:00,16.70000076,100,111,1.299999952,3,114,488.8143333
5/26/2023 9:00,16.60000038,100,154,25.60000038,25,179,614.6016667
5/26/2023 10:00,17.5,100,196,41.59999847,29,225,680.2419167
5/26/2023 11:00,17.70000076,100,245,65.69999695,75,320,291.65475
5/26/2023 12:00,18,100,286,87.40000153,74,360,185.4698333
5/26/2023 13:00,18.89999962,100,383,100.3000031,113,496,97.8205
5/26/2023 14:00,19.39999962,100,405,147.1999969,150,555,16.91433333
5/26/2023 15:00,20.79999924,100,378,176.5,172,550,222.44575
5/26/2023 16:00,19.39999962,100,272,144.5,53,325,126.4581667
5/26/2023 17:00,19.10000038,100,210,43.5,15,225,85.7385
5/26/2023 18:00,18.79999924,100,178,22.89999962,10,188,86.29591667
5/26/2023 19:00,17.60000038,100,84,13.60000038,1,85,35.78283333
5/26/2023 20:00,17,100,23,0.5,0,23,0.15125
5/26/2023 21:00,16.20000076,100,0,0,0,0,0
5/26/2023 22:00,15.5,98,0,0,0,0,0
5/26/2023 23:00,15,100,0,0,0,0,0
5/27/2023 0:00,14.30000019,83,0,0,0,0,0
5/27/2023 1:00,14.19999981,72,0,0,0,0,0
5/27/2023 2:00,14,64,0,0,0,0,0
5/27/2023 3:00,13.69999981,60,0,0,0,0,0
5/27/2023 4:00,13.60000038,74,0,0,0,0,0
5/27/2023 5:00,13.39999962,91,0,0,0,0,35.23691667
5/27/2023 6:00,13.80000019,91,13,0,1,14,150.84475
5/27/2023 7:00,14.60000038,91,45,31,12,57,234.8948333
5/27/2023 8:00,15.60000038,85,107,69,39,146,438.8469167
5/27/2023 9:00,16.89999962,78,175,159.5,128,303,694.592
5/27/2023 10:00,18,89,211,232.5,165,376,496.5179167
5/27/2023 11:00,18.20000076,94,233,226,181,414,778.7303333
5/27/2023 12:00,18.89999962,90,239,204.8999939,185,424,585.2018333
5/27/2023 13:00,20.20000076,100,291,303,363,654,629.9873333
5/27/2023 14:00,20.39999962,100,337,344.1000061,248,585,617.8473333
5/27/2023 15:00,20.39999962,100,327,274.6000061,235,562,587.8019167
5/27/2023 16:00,20.5,100,276,253.1999969,164,440,557.7024167
5/27/2023 17:00,19.60000038,100,197,210.8000031,119,316,141.17225
5/27/2023 18:00,19.10000038,100,139,174.5,64,203,48.54358333
5/27/2023 19:00,18,100,90,114,21,111,10.05525
5/27/2023 20:00,17.20000076,100,22,35.09999847,0,22,0
5/27/2023 21:00,16.70000076,100,0,0,0,0,0
5/27/2023 22:00,16,100,0,0,0,0,0
5/27/2023 23:00,15.30000019,89,0,0,0,0,0
5/28/2023 0:00,14.80000019,100,0,0,0,0,0
5/28/2023 1:00,14.60000038,74,0,0,0,0,0
5/28/2023 2:00,14.60000038,85,0,0,0,0,0
5/28/2023 3:00,14.60000038,74,0,0,0,0,0
5/28/2023 4:00,14.39999962,80,0,0,0,0,0
5/28/2023 5:00,14.30000019,74,0,0,0,0,13.60941667
5/28/2023 6:00,14.5,87,19,0,2,21,101.2084167
5/28/2023 7:00,15.39999962,93,61,56.70000076,20,81,266.2745833
5/28/2023 8:00,16.10000038,84,100,87.09999847,39,139,297.3645
5/28/2023 9:00,17.20000076,83,177,211.1000061,147,324,511.9751667
5/28/2023 10:00,18.29999924,73,215,301,247,462,572.573
5/28/2023 11:00,18.70000076,81,247,373,325,572,552.5255833
5/28/2023 12:00,19.70000076,94,311,390.5,342,653,802.2746667
5/28/2023 13:00,20.29999924,97,330,375.7000122,333,663,855.73325
5/28/2023 14:00,20.5,100,337,305.1000061,223,560,457.9035
5/28/2023 15:00,20.10000038,100,290,213.1000061,153,443,822.2433333
5/28/2023 16:00,19.70000076,100,256,147,81,337,556.6143333
5/28/2023 17:00,18.89999962,100,175,70.69999695,20,195,424.17275
5/28/2023 18:00,18.20000076,100,129,13.5,0,129,49.2385
5/28/2023 19:00,17.70000076,100,66,1.299999952,1,67,0.332083333
5/28/2023 20:00,17.10000038,100,20,1.200000048,0,20,0
5/28/2023 21:00,16.60000038,100,0,0,0,0,0
5/28/2023 22:00,16,100,0,0,0,0,0
5/28/2023 23:00,15.69999981,100,0,0,0,0,0
5/29/2023 0:00,15.39999962,100,0,0,0,0,0
5/29/2023 1:00,15.10000038,96,0,0,0,0,0
5/29/2023 2:00,15,92,0,0,0,0,0
5/29/2023 3:00,14.60000038,82,0,0,0,0,0
5/29/2023 4:00,14.30000019,82,0,0,0,0,0
5/29/2023 5:00,14.19999981,87,0,0,0,0,14.62883333
5/29/2023 6:00,14.5,87,18,0,3,21,77.81766667
5/29/2023 7:00,15.60000038,98,67,72.19999695,25,92,188.0196667
5/29/2023 8:00,16.70000076,96,121,130.6000061,65,186,279.401
5/29/2023 9:00,17.39999962,91,189,176.6999969,132,321,568.2303333
5/29/2023 10:00,18.60000038,62,224,297.2999878,266,490,832.50575
5/29/2023 11:00,20,46,257,435.7999878,411,668,906.8555833
5/29/2023 12:00,21.20000076,71,266,537.9000244,510,776,972.5398333
5/29/2023 13:00,22,81,293,573.4000244,513,806,1064.239
5/29/2023 14:00,21.89999962,100,318,457.2999878,315,633,903.2141667
5/29/2023 15:00,21.39999962,100,274,297.7000122,213,487,818.2459167
5/29/2023 16:00,21,100,273,192.6999969,98,371,427.81
5/29/2023 17:00,19.70000076,100,198,96.30000305,39,237,215.7358333
5/29/2023 18:00,19,100,141,37.20000076,6,147,110.82
5/29/2023 19:00,18.10000038,100,80,4.599999905,0,80,36.59591667
5/29/2023 20:00,17.39999962,100,24,0,0,24,0.401333333
5/29/2023 21:00,16.79999924,100,0,0,0,0,0
5/29/2023 22:00,16.39999962,100,0,0,0,0,0
5/29/2023 23:00,16.10000038,100,0,0,0,0,0
5/30/2023 0:00,15.80000019,100,0,0,0,0,0
5/30/2023 1:00,15.5,100,0,0,0,0,0
5/30/2023 2:00,15.30000019,73,0,0,0,0,0
5/30/2023 3:00,15,100,0,0,0,0,0
5/30/2023 4:00,14.5,100,0,0,0,0,0
5/30/2023 5:00,14.30000019,100,0,0,0,0,14.87725
5/30/2023 6:00,14.5,100,23,0,0,23,86.33408333
5/30/2023 7:00,15.60000038,100,98,3.5,4,102,250.011
5/30/2023 8:00,17,100,165,66.09999847,50,215,453.4988333
5/30/2023 9:00,17.39999962,98,210,171.8000031,126,336,462.1405833
5/30/2023 10:00,19,100,255,282.1000061,248,503,933.54825
5/30/2023 11:00,20.29999924,100,286,378.1000061,332,618,854.7445833
5/30/2023 12:00,21.29999924,100,317,401.5,356,673,1088.070417
5/30/2023 13:00,22,100,362,392.7999878,356,718,858.2208333
5/30/2023 14:00,22,100,355,356.6000061,295,650,716.6589167
5/30/2023 15:00,23.29999924,100,335,355.2999878,319,654,436.3111667
5/30/2023 16:00,22.60000038,100,328,311.3999939,166,494,60.60716667
5/30/2023 17:00,21.20000076,100,226,142.3000031,40,266,17.34875
5/30/2023 18:00,19.39999962,100,111,34.5,6,117,7.929083333
5/30/2023 19:00,18.89999962,100,55,3.5,-1,54,0.610166667
5/30/2023 20:00,17.89999962,100,21,0,0,21,0
5/30/2023 21:00,17.39999962,100,0,0,0,0,0
5/30/2023 22:00,16.89999962,100,0,0,0,0,0
5/30/2023 23:00,16.60000038,100,0,0,0,0,0
5/31/2023 0:00,16.20000076,100,0,0,0,0,0
5/31/2023 1:00,15.89999962,100,0,0,0,0,0
5/31/2023 2:00,15.69999981,100,0,0,0,0,0
5/31/2023 3:00,15.60000038,95,0,0,0,0,0
5/31/2023 4:00,15.39999962,97,0,0,0,0,0
5/31/2023 5:00,15.39999962,100,0,0,0,0,12.4295
5/31/2023 6:00,15.60000038,100,12,0,1,13,62.289
5/31/2023 7:00,16,100,43,12.30000019,3,46,75.34483333
5/31/2023 8:00,16.79999924,100,118,30.29999924,22,140,187.7669167
5/31/2023 9:00,17,89,163,70,58,221,298.85775
5/31/2023 10:00,18.10000038,85,207,127.4000015,116,323,380.5071667
5/31/2023 11:00,19.29999924,90,228,226.5,240,468,429.0136667
5/31/2023 12:00,20,100,272,304.3999939,272,544,465.1341667
5/31/2023 13:00,20.39999962,100,305,267.2000122,212,517,345.4775833
5/31/2023 14:00,20.89999962,100,331,225.6999969,198,529,609.9423333
5/31/2023 15:00,20.5,100,343,165.5,124,467,560.5163333
5/31/2023 16:00,20.39999962,100,310,137.6000061,94,404,139.37825
5/31/2023 17:00,19.10000038,100,208,103.9000015,47,255,162.9115
5/31/2023 18:00,18.60000038,100,133,50.09999847,11,144,43.18166667
5/31/2023 19:00,18.10000038,100,71,16.10000038,3,74,6.9285
5/31/2023 20:00,17.60000038,100,23,4.400000095,0,23,0.062916667
5/31/2023 21:00,17.10000038,100,0,0,0,0,0
5/31/2023 22:00,16.60000038,100,0,0,0,0,0
5/31/2023 23:00,16.39999962,100,0,0,0,0,0
06-01-23 00:00,16.10000038,100,0,0,0,0,0
06-01-23 01:00,15.80000019,98,0,0,0,0,0
06-01-23 02:00,15.69999981,95,0,0,0,0,0
06-01-23 03:00,15.39999962,99,0,0,0,0,0
06-01-23 04:00,15.19999981,99,0,0,0,0,0
06-01-23 05:00,14.89999962,99,0,0,0,0,14.83991667
06-01-23 06:00,15,93,21,0,0,21,70.34033333
06-01-23 07:00,16,90,72,28.29999924,16,88,189.8641667
06-01-23 08:00,17.5,85,132,111,68,200,354.9818333
06-01-23 09:00,18.39999962,82,170,236.1999969,166,336,358.6825833
06-01-23 10:00,19.60000038,73,237,339.3999939,275,512,537.2745
06-01-23 11:00,20.5,84,252,365.1000061,283,535,654.2904167
06-01-23 12:00,21.20000076,100,280,348,324,604,839.8278333
06-01-23 13:00,21.79999924,100,343,375.3999939,349,692,518.2033333
06-01-23 14:00,21.89999962,100,374,304.3999939,200,574,581.4474167
06-01-23 15:00,22,100,329,150.1999969,126,455,391.5459167
06-01-23 16:00,22.10000038,100,326,120.5,65,391,497.353
06-01-23 17:00,21.29999924,100,242,61.40000153,23,265,301.88875
06-01-23 18:00,20.5,100,165,25.39999962,7,172,148.0146667
06-01-23 19:00,19.89999962,100,86,9,1,87,15.001
06-01-23 20:00,19,100,27,0.600000024,0,27,0.122666667
06-01-23 21:00,18.29999924,100,0,0,0,0,0
06-01-23 22:00,17.5,100,0,0,0,0,0
06-01-23 23:00,16.60000038,100,0,0,0,0,0
06-02-23 00:00,16.10000038,99,0,0,0,0,0
06-02-23 01:00,15.60000038,97,0,0,0,0,0
06-02-23 02:00,15.19999981,72,0,0,0,0,0
06-02-23 03:00,14.69999981,81,0,0,0,0,0
06-02-23 04:00,14.69999981,87,0,0,0,0,0
06-02-23 05:00,14.69999981,93,0,0,0,0,14.75083333
06-02-23 06:00,14.89999962,92,14,0,0,14,114.9900833
06-02-23 07:00,15.89999962,93,64,30.60000038,16,80,276.7505
06-02-23 08:00,17.5,93,144,84.90000153,45,189,394.6135
06-02-23 09:00,18.39999962,83,203,177,118,321,447.8736667
06-02-23 10:00,19.5,93,273,223.1000061,174,447,394.34775
06-02-23 11:00,20.79999924,100,321,262.3999939,229,550,460.7115833
06-02-23 12:00,21.79999924,100,387,249.1000061,196,583,840.7511667
06-02-23 13:00,22.39999962,100,415,211.3000031,191,606,1043.892917
06-02-23 14:00,22.29999924,100,399,186.1000061,145,544,677.1273333
06-02-23 15:00,22.29999924,100,335,87.59999847,51,386,425.9794167
06-02-23 16:00,22.29999924,100,335,46.5,26,361,126.745
06-02-23 17:00,21.5,100,236,22.70000076,7,243,68.63475
06-02-23 18:00,20.70000076,100,176,6,1,177,60.78675
06-02-23 19:00,20.10000038,100,98,0.5,0,98,17.06891667
06-02-23 20:00,19.29999924,100,31,0,0,31,0.42025
06-02-23 21:00,17.89999962,100,0,0,0,0,0
06-02-23 22:00,17.39999962,100,0,0,0,0,0
06-02-23 23:00,16.70000076,100,0,0,0,0,0
06-03-23 00:00,16.20000076,100,0,0,0,0,0
06-03-23 01:00,15.80000019,100,0,0,0,0,0
06-03-23 02:00,15.60000038,100,0,0,0,0,0
06-03-23 03:00,15.60000038,100,0,0,0,0,0
06-03-23 04:00,15.60000038,100,0,0,0,0,0
06-03-23 05:00,15.30000019,100,0,0,0,0,8.734833333
06-03-23 06:00,15.5,100,18,0,0,18,79.223
06-03-23 07:00,16.39999962,100,68,5.400000095,3,71,178.55325
06-03-23 08:00,16.89999962,100,99,19.39999962,10,109,366.1918333
06-03-23 09:00,17.5,100,141,13.69999981,3,144,490.1384167
06-03-23 10:00,19,100,230,41.5,69,299,582.8404167
06-03-23 11:00,20.29999924,99,305,178.6999969,224,529,850.8826667
06-03-23 12:00,21.60000038,96,270,352.3999939,380,650,609.2505833
06-03-23 13:00,21.89999962,100,296,424.2999878,371,667,168.8451667
06-03-23 14:00,20.39999962,100,266,319.2999878,205,471,411.4188333
06-03-23 15:00,21,100,304,128.3999939,48,352,208.8865
06-03-23 16:00,21.10000038,100,305,83.5,92,397,168.2024167
06-03-23 17:00,20.39999962,100,244,122.8000031,67,311,128.5104167
06-03-23 18:00,19.89999962,100,178,70,13,191,80.53725
06-03-23 19:00,19.39999962,100,101,18.89999962,4,105,4.01025
06-03-23 20:00,18.60000038,100,36,6.099999905,0,36,0
06-03-23 21:00,17.29999924,100,0,0,0,0,0
06-03-23 22:00,16.89999962,95,0,0,0,0,0
06-03-23 23:00,16.60000038,90,0,0,0,0,0
06-04-23 00:00,16.20000076,91,0,0,0,0,0
06-04-23 01:00,15.89999962,85,0,0,0,0,0
06-04-23 02:00,15.60000038,89,0,0,0,0,0
06-04-23 03:00,15,75,0,0,0,0,0
06-04-23 04:00,14.5,81,0,0,0,0,0
06-04-23 05:00,14.10000038,77,0,0,0,0,23.84466667
06-04-23 06:00,14.19999981,80,27,0,5,32,59.62941667
06-04-23 07:00,15.80000019,76,81,124.1999969,46,127,203.967
06-04-23 08:00,17.10000038,63,126,210.3999939,98,224,361.2905
06-04-23 09:00,18.20000076,59,178,334.3999939,241,419,510.3368333
06-04-23 10:00,18.5,89,163,357.1000061,197,360,651.50125
06-04-23 11:00,17.89999962,93,180,207,128,308,888.2919167
06-04-23 12:00,18.5,94,256,163.8000031,170,426,818.24075
06-04-23 13:00,19.10000038,96,284,210.6000061,219,503,867.9845
06-04-23 14:00,20.10000038,73,296,257.8999939,267,563,848.5786667
06-04-23 15:00,21.5,32,245,419.7000122,421,666,785.0536667
06-04-23 16:00,21.60000038,18,199,532.4000244,415,614,681.1265833
06-04-23 17:00,21.10000038,13,160,551.2000122,330,490,469.3415
06-04-23 18:00,20.39999962,9,119,530.5999756,232,351,222.3410833
06-04-23 19:00,19.10000038,31,82,455.7999878,107,189,67.85566667
06-04-23 20:00,17.70000076,84,36,237.8999939,16,52,0.97175
06-04-23 21:00,16.5,48,0,3.299999952,0,0,0
06-04-23 22:00,15.69999981,36,0,0,0,0,0
06-04-23 23:00,15,100,0,0,0,0,0
06-05-23 00:00,14.5,43,0,0,0,0,0
06-05-23 01:00,14.10000038,48,0,0,0,0,0
06-05-23 02:00,13.69999981,76,0,0,0,0,0
06-05-23 03:00,13.80000019,74,0,0,0,0,0
06-05-23 04:00,13.60000038,81,0,0,0,0,0
06-05-23 05:00,13.19999981,98,0,0,0,0,16.98441667
06-05-23 06:00,13.60000038,96,32,0,1,33,63.87725
06-05-23 07:00,15.30000019,99,106,37.5,18,124,175.4724167
06-05-23 08:00,16.79999924,98,179,126.0999985,80,259,423.8435
06-05-23 09:00,18.29999924,54,187,334.2999878,274,461,871.8530833
06-05-23 10:00,19.60000038,100,259,472,320,579,896.51825
06-05-23 11:00,21.29999924,92,359,403.5,302,661,1017.9455
06-05-23 12:00,22.60000038,100,394,347.2000122,304,698,1039.567167
06-05-23 13:00,23.89999962,100,401,326.2999878,302,703,458.2778333
06-05-23 14:00,24.79999924,100,369,367.2000122,372,741,356.3318333
06-05-23 15:00,25.10000038,100,314,417,298,612,167.9584167
06-05-23 16:00,24.20000076,100,318,239.3000031,96,414,186.11025
06-05-23 17:00,23.20000076,100,181,95.30000305,46,227,231.7945833
06-05-23 18:00,22.70000076,100,111,41.90000153,7,118,202.2544167
06-05-23 19:00,22,100,87,35.20000076,16,103,16.981
06-05-23 20:00,20.79999924,100,32,33,1,33,0.563666667
06-05-23 21:00,19.70000076,98,0,0,0,0,0
06-05-23 22:00,18.60000038,95,0,0,0,0,0
06-05-23 23:00,17.89999962,56,0,0,0,0,0
06-06-23 00:00,17.10000038,90,0,0,0,0,0
06-06-23 01:00,16.29999924,95,0,0,0,0,0
06-06-23 02:00,15.69999981,94,0,0,0,0,0
06-06-23 03:00,15.69999981,87,0,0,0,0,0
06-06-23 04:00,15.39999962,79,0,0,0,0,0
06-06-23 05:00,15,98,0,0,0,0,19.11425
06-06-23 06:00,15.39999962,100,29,0,2,31,85.24441667
06-06-23 07:00,17.60000038,100,92,44.20000076,17,109,148.8856667
06-06-23 08:00,19.60000038,100,168,103.5999985,58,226,258.2129167
06-06-23 09:00,19.70000076,100,221,113,64,285,293.16325
06-06-23 10:00,20.70000076,95,298,144.6999969,130,428,514.6510833
06-06-23 11:00,21.60000038,100,350,177.1999969,133,483,456.5938333
06-06-23 12:00,21.60000038,100,331,109.0999985,50,381,612.3223333
06-06-23 13:00,21.70000076,100,298,33.5,17,315,485.64175
06-06-23 14:00,20.79999924,100,201,7.699999809,0,201,156.3155833
06-06-23 15:00,21,100,238,4.900000095,4,242,292.4515833
06-06-23 16:00,20.29999924,100,227,9.399999619,13,240,102.4616667
06-06-23 17:00,20.20000076,98,154,33.5,31,185,56.65058333
06-06-23 18:00,20.39999962,100,124,59.70000076,30,154,82.85291667
06-06-23 19:00,20.10000038,100,108,65.5,17,125,20.66258333
06-06-23 20:00,19.10000038,100,36,32.79999924,1,37,1.133583333
06-06-23 21:00,17.5,100,0,0,0,0,0
06-06-23 22:00,17,100,0,0,0,0,0
06-06-23 23:00,16.5,89,0,0,0,0,0
06-07-23 00:00,16.10000038,66,0,0,0,0,0
06-07-23 01:00,15.5,98,0,0,0,0,0
06-07-23 02:00,15,100,0,0,0,0,0
06-07-23 03:00,15.10000038,99,0,0,0,0,0
06-07-23 04:00,15,95,0,0,0,0,0
06-07-23 05:00,14.89999962,100,0,0,0,0,23.27483333
06-07-23 06:00,15.10000038,100,25,0,0,25,118.1639167
06-07-23 07:00,16.39999962,100,95,4,4,99,235.509
06-07-23 08:00,17.79999924,93,170,51.40000153,43,213,232.9709167
06-07-23 09:00,18.89999962,100,198,144.3999939,133,331,403.26175
06-07-23 10:00,19.79999924,100,268,180,90,358,805.8224167
06-07-23 11:00,21.5,100,349,175.1999969,193,542,771.9726667
06-07-23 12:00,22.20000076,100,398,208.3000031,159,557,709.2628333
06-07-23 13:00,22.79999924,100,400,179.6999969,174,574,467.2566667
06-07-23 14:00,22.5,100,417,180.1000061,156,573,405.75425
06-07-23 15:00,22.89999962,100,370,155.6999969,116,486,353.04125
06-07-23 16:00,22.39999962,100,308,103.4000015,55,363,188.57225
06-07-23 17:00,21.5,100,259,73.69999695,51,310,110.2889167
06-07-23 18:00,21.10000038,100,204,103.1999969,56,260,147.8935
06-07-23 19:00,20.10000038,100,118,118.9000015,30,148,35.17766667
06-07-23 20:00,19.10000038,100,44,59.5,2,46,1.326333333
06-07-23 21:00,18.39999962,100,1,0,0,1,0
06-07-23 22:00,17.70000076,100,0,0,0,0,0
06-07-23 23:00,17.10000038,99,0,0,0,0,0
06-08-23 00:00,16.5,100,0,0,0,0,0
06-08-23 01:00,16,100,0,0,0,0,0
06-08-23 02:00,15.5,100,0,0,0,0,0
06-08-23 03:00,15.19999981,100,0,0,0,0,0
06-08-23 04:00,14.89999962,100,0,0,0,0,0
06-08-23 05:00,14.60000038,100,0,0,0,0,8.6595
06-08-23 06:00,15,100,26,0,0,26,86.27066667
06-08-23 07:00,16.5,100,92,1.5,1,93,196.02325
06-08-23 08:00,18,100,157,6.5,4,161,246.32925
06-08-23 09:00,18,100,172,34.29999924,11,183,315.473
06-08-23 10:00,18.60000038,100,236,29.79999924,30,266,427.9458333
06-08-23 11:00,19.39999962,100,297,30.10000038,14,311,460.9655
06-08-23 12:00,20,100,331,15.5,18,349,639.6918333
06-08-23 13:00,20.89999962,100,375,38.20000076,59,434,601.516
